,Name1,Name2,Co-mentions,Average Sentiment
34125,Uche Eke,Hou Zhihui,8,0.4293812272159423
34126,Uche Eke,Apriyani Rahayu,8,0.4293812272159423
34127,Uche Eke,Yuto Horigome,8,0.4293812272159423
34128,Uche Eke,Shi Zhiyong,8,0.4293812272159423
34129,Uche Eke,Lilia Akhaimova,8,0.4293812272159423
34130,Uche Eke,Kaylene Corbett,8,0.4293812272159423
34131,Uche Eke,Milan Aleksić,8,0.4293812272159423
34132,Uche Eke,Fabio Fognini,8,0.4293812272159423
34133,Uche Eke,Muhammad Shah Firdaus Sahrom,8,0.4293812272159423
34134,Uche Eke,Zach LaVine,8,0.4293812272159423
34135,Uche Eke,Evangelia Papazoglou,8,0.4293812272159423
34136,Uche Eke,Suni Lee,8,0.4293812272159423
34137,Uche Eke,Angelina Melnikova,8,0.4293812272159423
34138,Uche Eke,Frazer Clarke,8,0.4293812272159423
34139,Uche Eke,Lukasz Przybytek,8,0.4293812272159423
34140,Uche Eke,Viktoria Listunova,8,0.4293812272159423
34141,Uche Eke,Jason Kenny,8,0.4293812272159423
34142,Uche Eke,Diana Taurasi,8,0.4293812272159423
34143,Uche Eke,Julia Sude,8,0.4293812272159423
34144,Uche Eke,Hayden Wilde,8,0.4293812272159423
34145,Uche Eke,Cristina Chirichella,8,0.4293812272159423
34146,Uche Eke,Sofya Velikaya,8,0.4293812272159423
34147,Uche Eke,Flora Pasztor,8,0.4293812272159423
34148,Uche Eke,Zhang Changning,8,0.4293812272159423
34149,Uche Eke,Alberto Gaitero Martin,8,0.4293812272159423
34150,Uche Eke,Jiri Prskavec,8,0.4293812272159423
34151,Uche Eke,Mickael Mawem,8,0.4293812272159423
34152,Uche Eke,Ana Paula Rodrigues Belo,8,0.4293812272159423
34153,Uche Eke,Huang Dongping,8,0.4293812272159423
34154,Uche Eke,Gregorio Paltrinieri,8,0.4293812272159423
34155,Uche Eke,Luis Javier Mosquera Lozano,8,0.4293812272159423
34156,Uche Eke,OlympicsJill Biden,6,0.4313369744630473
34157,Uche Eke,Florian Wellbrock,8,0.4293812272159423
34158,Uche Eke,Atsunori Inaba,8,0.4293812272159423
34159,Uche Eke,Gustavo Nunez,8,0.4293812272159423
34160,Uche Eke,Mohamed Hammed,8,0.4293812272159423
34161,Uche Eke,Firdovsi Farzaliyev,8,0.4293812272159423
34163,Uche Eke,Yang Qian,8,0.4293812272159423
34164,Uche Eke,Tomokazu Harimoto,8,0.4293812272159423
34165,Uche Eke,Nikola Dedović,8,0.4293812272159423
34166,Uche Eke,MyKayla Skinner,8,0.4293812272159423
34167,Uche Eke,Lorenzo Zazzeri,8,0.4293812272159423
34168,Uche Eke,Edgar Cheung,8,0.4293812272159423
34169,Uche Eke,Jessica Learmonth,8,0.4293812272159423
34170,Uche Eke,Svetlana Romashina,8,0.4293812272159423
34171,Uche Eke,Adam Ondra,8,0.4293812272159423
34172,Uche Eke,Tatjana Schoenmaker,8,0.4293812272159423
34173,Uche Eke,Alexander Bublik,8,0.4293812272159423
34174,Uche Eke,Isaiah Jewett,8,0.4293812272159423
34175,Uche Eke,Oleksandr Khyzhniak,8,0.4293812272159423
34176,Uche Eke,Jessica Korda,8,0.4293812272159423
34177,Uche Eke,Rikuya Hoshino,8,0.4293812272159423
34178,Uche Eke,Paul Chelimo,8,0.4293812272159423
34179,Uche Eke,Stanislav Pozdniakov,8,0.4293812272159423
34180,Uche Eke,Meisam Salehi,8,0.4293812272159423
34181,Uche Eke,Koki Saito,8,0.4293812272159423
34183,Uche Eke,Eray Samdan,8,0.4293812272159423
34184,Uche Eke,Kevin Sanjaya Sukamuljo,8,0.4293812272159423
34185,Uche Eke,Humberto Mansilla,8,0.4293812272159423
34186,Uche Eke,Jun Mizutani,8,0.4293812272159423
34187,Uche Eke,Zach Apple,8,0.4293812272159423
34188,Uche Eke,Chen Lijun,8,0.4293812272159423
34189,Uche Eke,Bekzad Nurdauletov,8,0.4293812272159423
34190,Uche Eke,Kelsey Plum,8,0.4293812272159423
34191,Uche Eke,Dallas Escobedo,8,0.4293812272159423
34192,Uche Eke,Kliment Kolesnikov,8,0.4293812272159423
34193,Uche Eke,Park Haemin,8,0.4293812272159423
34194,Uche Eke,Annemiek van Vleuten,8,0.4293812272159423
34195,Uche Eke,Katie McLaughlin,8,0.4293812272159423
34196,Uche Eke,Flora Duffy,8,0.4293812272159423
34197,Uche Eke,Zheng Saisai,8,0.4293812272159423
34198,Uche Eke,Katinka Hosszú,8,0.4293812272159423
34199,Uche Eke,Mourad Aliev,8,0.4293812272159423
34200,Uche Eke,Hannah Mills,8,0.4293812272159423
34201,Uche Eke,Sorribes Tormo,8,0.4293812272159423
34202,Uche Eke,Artur Dalaloyan,8,0.4293812272159423
34203,Uche Eke,Tom Daley,8,0.4293812272159423
34204,Uche Eke,Greysia Polii,8,0.4293812272159423
34205,Uche Eke,Georgii Zantaraia,8,0.4293812272159423
34206,Uche Eke,Reika Utsugi,8,0.4293812272159423
34207,Uche Eke,Bruce Springsteen,8,0.4293812272159423
34208,Uche Eke,Sara Sorribes Tormo,8,0.4293812272159423
34209,Uche Eke,Joana Heidrich,8,0.4293812272159423
34210,Uche Eke,Julia Grosso,8,0.4293812272159423
34211,Uche Eke,Yulimar Rojas,8,0.4293812272159423
34212,Uche Eke,,8,0.4293812272159423
34213,Uche Eke,Simone Manuel,8,0.4293812272159423
34214,Uche Eke,Sun Yingsha,8,0.4293812272159423
34215,Uche Eke,Lilly King,8,0.4293812272159423
34216,Uche Eke,Vladislava Urazova,8,0.4293812272159423
34217,Uche Eke,Sarah Sponcil,8,0.4293812272159423
34218,Uche Eke,Miltiadis Tentoglou,8,0.4293812272159423
34219,Uche Eke,Karla Borger,8,0.4293812272159423
34220,Uche Eke,Carlos Soler,8,0.4293812272159423
34221,Uche Eke,Hailey Hernandez,8,0.4293812272159423
34223,Uche Eke,Usain Bolt,8,0.4293812272159423
34224,Uche Eke,Elaine ThompsonHerah,8,0.4293812272159423
34225,Uche Eke,Akiyo Noguchi,8,0.4293812272159423
34226,Uche Eke,Carissa Moore,8,0.4293812272159423
34227,Uche Eke,Megan Rapinoe,8,0.4293812272159423
34228,Uche Eke,Steven Gardiner,8,0.4293812272159423
34229,Uche Eke,Richard Andre Ordemann,8,0.4293812272159423
34230,Uche Eke,Katrina Lehis,8,0.4293812272159423
34231,Uche Eke,Julio Rodriguez,8,0.4293812272159423
34232,Uche Eke,Justyna SwietyErsetic,8,0.4293812272159423
34233,Uche Eke,Daiki Hashimoto,8,0.4293812272159423
34234,Uche Eke,Peres Jepchirchir,8,0.4293812272159423
34235,Uche Eke,Hifumi Abe,8,0.4293812272159423
34236,Uche Eke,Filippo Ganna,8,0.4293812272159423
34237,Uche Eke,Sena Irie,8,0.4293812272159423
34239,Uche Eke,Brad Tandy,8,0.4293812272159423
34240,Uche Eke,Jia Liu,8,0.4293812272159423
34241,Uche Eke,Mima Ito,8,0.4293812272159423
34242,Uche Eke,Viktor Axelsen,8,0.4293812272159423
34243,Uche Eke,Xie Siyi,8,0.4293812272159423
34244,Uche Eke,Andrew Capobianco,8,0.4293812272159423
34245,Uche Eke,Eliud Kipchoge,8,0.4293812272159423
34246,Uche Eke,Svetlana Kolesnichenko,8,0.4293812272159423
34247,Uche Eke,Sunisa Suni Lee,8,0.4293812272159423
34248,Uche Eke,Alex Walsh,8,0.4293812272159423
34249,Uche Eke,Bronte Campbell,8,0.4293812272159423
34250,Uche Eke,Marie Ronningen,8,0.4293812272159423
34251,Uche Eke,Keni Harrison,8,0.4293812272159423
34252,Uche Eke,Hugues Obry,8,0.4293812272159423
34253,Uche Eke,Wang Chilin,8,0.4293812272159423
34254,Uche Eke,Lukas Rohan,8,0.4293812272159423
34255,Uche Eke,Mohamed Sbihi,8,0.4293812272159423
34256,Uche Eke,Michael Hixon,8,0.4293812272159423
34257,Uche Eke,Nethaneel MitchellBlake,8,0.4293812272159423
34258,Uche Eke,Marjorie Gestring,8,0.4293812272159423
34259,Uche Eke,Emma McKeon,8,0.4293812272159423
34260,Uche Eke,Jang Woojin,8,0.4293812272159423
34261,Uche Eke,Rafael Bogaerts,8,0.4293812272159423
34262,Uche Eke,Sun Yiwen,8,0.4293812272159423
34263,Uche Eke,Bruna de Paula,8,0.4293812272159423
34264,Uche Eke,Sofia Pozdniakova,8,0.4293812272159423
34265,Uche Eke,Helene Naess,8,0.4293812272159423
34266,Uche Eke,Ashleigh Barty,8,0.4293812272159423
34267,Uche Eke,Regan Smith,8,0.4293812272159423
34268,Uche Eke,Raven Saunders,8,0.4293812272159423
34269,Uche Eke,De Grasse,8,0.4293812272159423
34270,Uche Eke,Himawari Akaho,8,0.4293812272159423
34271,Uche Eke,Hansle Parchment,8,0.4293812272159423
34272,Uche Eke,Kyle Blignaut,8,0.4293812272159423
34273,Uche Eke,Andre De Grasse,8,0.4293812272159423
34274,Uche Eke,Rory Sabbatini,8,0.4293812272159423
34275,Uche Eke,Shannon Miller,8,0.4293812272159423
34276,Uche Eke,Mohamed Tindouft,8,0.4293812272159423
34277,Uche Eke,Jasmine CamachoQuinn,8,0.4293812272159423
34278,Uche Eke,Connor Fields,8,0.4293812272159423
34279,Uche Eke,Imam Khataev,8,0.4293812272159423
34280,Uche Eke,Sifan Hassan,8,0.4293812272159423
34281,Uche Eke,Pawel Kolodzinski,8,0.4293812272159423
34282,Uche Eke,Natalia Partyka,8,0.4293812272159423
34283,Uche Eke,Simone Biles,8,0.4293812272159423
34284,Uche Eke,Adrienne Lyle,8,0.4293812272159423
34285,Uche Eke,Denis Ablyazin,8,0.4293812272159423
34286,Uche Eke,Grant Holloway,8,0.4293812272159423
34287,Uche Eke,Simone Consonni,8,0.4293812272159423
34288,Uche Eke,Anastasiya Savchuk,8,0.4293812272159423
34289,Uche Eke,Caeleb Dressel,8,0.4293812272159423
34290,Uche Eke,Merlene Ottey,8,0.4293812272159423
34291,Uche Eke,Sergei Semenov,8,0.4293812272159423
34292,Uche Eke,Maksim Nedasekau,8,0.4293812272159423
34293,Uche Eke,Lee Yang,8,0.4293812272159423
34294,Uche Eke,Neha Goyal,8,0.4293812272159423
34295,Uche Eke,Dusan Domovic Bulut,8,0.4293812272159423
34296,Uche Eke,Matty Lee,8,0.4293812272159423
34297,Uche Eke,Eleanor Harvey,8,0.4293812272159423
34298,Uche Eke,Richard Carapaz,8,0.4293812272159423
34299,Uche Eke,Blake Pieroni,8,0.4293812272159423
34300,Uche Eke,Haleigh Washington,8,0.4293812272159423
34301,Uche Eke,Anastasija Zolotic,8,0.4293812272159423
34302,Uche Eke,Choi Hyojoo,8,0.4293812272159423
34304,Uche Eke,Dan Gable,8,0.4293812272159423
34305,Uche Eke,,8,0.4293812272159423
34306,Uche Eke,April Ross,8,0.4293812272159423
34307,Uche Eke,Saya Sakakibara,8,0.4293812272159423
34308,Uche Eke,Evan Fournier,8,0.4293812272159423
34309,Uche Eke,Ryan Crouser,8,0.4293812272159423
34310,Uche Eke,Zhong Tianshi,8,0.4293812272159423
34311,Uche Eke,Adam Peaty,8,0.4293812272159423
34312,Uche Eke,Alex Yee,8,0.4293812272159423
34313,Uche Eke,Timo Boll,8,0.4293812272159423
34314,Uche Eke,Joe Ryan,8,0.4293812272159423
34315,Uche Eke,Hebert Sousa,8,0.4293812272159423
34316,Uche Eke,Adrian Gavira Collado,8,0.4293812272159423
34317,Uche Eke,Valarie Allman,8,0.4293812272159423
34318,Uche Eke,Lamont Marcell Jacobs,8,0.4293812272159423
34319,Uche Eke,Erica Sullivan,8,0.4293812272159423
34320,Uche Eke,Marta Fiedina,8,0.4293812272159423
34457,Nelson Mandela,Martin Luther King Jr,10,0.0413326010734989
34479,Nelson Mandela,Barack Obama,8,0.065261788459815
34489,Nelson Mandela,Princess Charlotte,15,0.0598532310169798
34490,Nelson Mandela,Princess Anne,20,0.0607969817240339
34491,Nelson Mandela,Prince Harry,20,0.0607969817240339
34492,Nelson Mandela,Prince Andrew,20,0.0607969817240339
34494,Nelson Mandela,Prince Edward,18,0.0632529339665611
34495,Nelson Mandela,Meghan Markle,20,0.0607969817240339
34496,Nelson Mandela,Prince Louis,17,0.0610835720962407
34497,Nelson Mandela,George VI,18,0.0632529339665611
34498,Nelson Mandela,Prince Charles,20,0.0607969817240339
34499,Nelson Mandela,Prince Philip,20,0.0607969817240339
34501,Nelson Mandela,Princess Eugenie,15,0.0534063167740079
34502,Nelson Mandela,David Attenborough,18,0.0632529339665611
34503,Nelson Mandela,Constantine I,18,0.0632529339665611
34504,Nelson Mandela,Jack Brooksbank,18,0.0632529339665611
34505,Nelson Mandela,Prince George,18,0.0632529339665611
34506,Nelson Mandela,Prince Philips,18,0.0632529339665611
34507,Nelson Mandela,Ralph Heimans,18,0.0632529339665611
34508,Nelson Mandela,Princess Elizabeth,14,0.0759219336124134
34523,Nelson Mandela,Elizabeth II,12,0.0689667412791936
34541,Nelson Mandela,the Duke of Edinburgh,6,0.0871123717704345
34559,Nelson Mandela,Scott Morrison,8,0.0705563082085919
34911,Scott Morrison,Gladys Berejiklian,26,0.0731601565519792
34913,Scott Morrison,Annastacia Palaszczuk,6,0.0936144237289309
34926,Scott Morrison,Hilary Whiteman,6,0.1030914386399684
34966,Scott Morrison,Princess Anne,8,0.0705563082085919
34968,Scott Morrison,Prince PhilipSoccer,7,0.0821062212174116
34971,Scott Morrison,Prince PhilipPeople,6,0.0721842401863277
34972,Scott Morrison,Prince Louis,7,0.0663311971295325
34973,Scott Morrison,George VI,10,0.085921113357226
34974,Scott Morrison,Prince Philip,14,0.1048164884428178
34975,Scott Morrison,Prince PhilipTwo,7,0.0829265392956755
34976,Scott Morrison,Prince PhilipJockeys,8,0.0909832636276864
34977,Scott Morrison,Constantine I,8,0.0705563082085919
34981,Scott Morrison,Prince Andrew,12,0.097722514191327
34982,Scott Morrison,Prince PhilipAn,7,0.1007037319402151
34984,Scott Morrison,Elizabeth II,10,0.1184224893293504
34985,Scott Morrison,Prince Edward,10,0.0870695586667954
34987,Scott Morrison,Prince PhilipMembers,8,0.0909832636276864
34988,Scott Morrison,Prince PhilipPiper,7,0.0829265392956755
34990,Scott Morrison,Prince Charles,10,0.0866425049296705
34991,Scott Morrison,Angela Dewan,6,0.058351909280375
34992,Scott Morrison,Prince PhilipA,8,0.0909832636276864
34994,Scott Morrison,David Attenborough,8,0.0705563082085919
34996,Scott Morrison,Prince PhilipNews,7,0.0829265392956755
34998,Scott Morrison,Princess Elizabeth,6,0.0864284157981273
35000,Scott Morrison,Jeffrey Epstein,6,0.0721842401863277
35001,Scott Morrison,Prince PhilipNew,6,0.0919672605136494
35006,Scott Morrison,Prince Philips,12,0.097722514191327
35007,Scott Morrison,Ralph Heimans,8,0.0705563082085919
35008,Scott Morrison,Prince Harry,12,0.0967654764333525
35010,Scott Morrison,Peter Phillips,6,0.0714724839577861
35012,Scott Morrison,Ken Wilson,8,0.0909832636276864
35013,Scott Morrison,Meghan Markle,10,0.085921113357226
35014,Scott Morrison,Prince PhilipFlowers,6,0.0721842401863277
35016,Scott Morrison,Jack Brooksbank,8,0.0705563082085919
35017,Scott Morrison,Prince George,8,0.0705563082085919
35042,Scott Morrison,Justin Trudeau,8,0.1171794809333898
35109,Scott Morrison,Emmanuel Macron,10,0.0658485702364698
35133,Scott Morrison,Daniel Andrews,8,0.1008924541182065
35136,Scott Morrison,Alok Sharma,8,0.0937932336527057
35140,Scott Morrison,Keith Pitt,6,0.0901951308410935
35270,Xi Jinping,Emmanuel Macron,6,0.0807570660282912
35273,Xi Jinping,Zhao Lijian,8,0.0765677725504177
35281,Xi Jinping,Joe Bidens,6,0.0307980614520502
35284,Xi Jinping,Daryl Morey,6,0.0713923751288291
35287,Xi Jinping,Peng Shuai,12,0.2044438867403137
35288,Xi Jinping,Zhang Gaoli,8,0.1494085769841515
35399,Xi Jinping,Susan Brownell,6,0.2169884377149783
35483,Xi Jinping,Angela Merkel,6,0.056625951431501
35588,Emmanuel Macron,Ursula von der Leyen,22,0.0782467557355013
35589,Emmanuel Macron,Antony Blinken,6,0.1224381970670101
35598,Emmanuel Macron,Jens Stoltenberg,6,0.050480561441358
35601,Emmanuel Macron,Stephanie Halasz,6,0.08223373138669
35606,Emmanuel Macron,Angela Merkel,48,0.0743109848289858
35616,Emmanuel Macron,Viktor Orban,6,0.0686363180948525
35617,Emmanuel Macron,Mark Rutte,8,0.0717195884693867
35624,Emmanuel Macron,Rob Ford,6,0.0522951168037646
35625,Emmanuel Macron,Boris Johnsons,8,0.0958062169482761
35627,Emmanuel Macron,von der Leyen,14,0.0800850932086647
35630,Emmanuel Macron,Cathryn Cluver Ashbrook,6,0.0790515814039792
35631,Emmanuel Macron,Sebastian Kurz,6,0.1129349210591607
35653,Emmanuel Macron,Antonella Francini,8,0.0563980508997734
35673,Emmanuel Macron,Von der Leyen,8,0.0825114698791045
35682,Emmanuel Macron,Martin Goillandeau,8,0.0745231073903805
35686,Emmanuel Macron,Jean Castex,10,0.0340035504955548
35687,Emmanuel Macron,Catherine Hill,8,0.0788544652595332
35689,Emmanuel Macron,Francois Hollande,6,0.0609572645797135
35696,Emmanuel Macron,Jens Spahn,10,0.0353023991084036
35698,Emmanuel Macron,,6,0.0898411506209596
35703,Emmanuel Macron,Gabriel Attal,8,0.0164573107424695
35705,Emmanuel Macron,Mick Krever,6,0.0487361329060157
35706,Emmanuel Macron,Mario Draghi,8,0.0765126219169391
35726,Emmanuel Macron,Marine Le Pen,20,0.0651877578746116
35730,Emmanuel Macron,Le Pen,10,0.0423557894866057
35789,Emmanuel Macron,Le Pens,6,0.0775756508230997
35799,Emmanuel Macron,Gerald Darmanin,6,0.0121410802072534
35801,Emmanuel Macron,Jill Biden,8,0.1222212201862583
35842,Emmanuel Macron,Sarah Dean,8,0.0643612143902247
35934,Emmanuel Macron,Joseph Ataman,10,0.0279926668922941
35984,Emmanuel Macron,Alexander Schallenberg,6,0.036172917892929
36077,Jen Psaki,Maegan Vazquez,6,0.1105247795209432
36156,Zhao Lijian,Peng Shuais,8,0.0971228241296827
36157,Zhao Lijian,Peng Shuai,12,0.1005304115227403
36159,Zhao Lijian,Zhang Gaoli,12,0.1005304115227403
36161,Zhao Lijian,Steve Simon,8,0.0969119481564345
36194,Olaf Scholz,Nadine Schmidt,10,0.0561263633776574
36200,Olaf Scholz,Angela Merkel,38,0.0470476591000325
36201,Olaf Scholz,Armin Laschet,18,0.0536201793099159
36207,Olaf Scholz,Laura SmithSpark,6,0.1109039491498753
36217,Olaf Scholz,Stephanie Halasz,10,0.0893974879103793
36219,Olaf Scholz,Salma Abdelaziz,6,0.1106876105640746
36220,Olaf Scholz,Inke Kappeler,6,0.0705435490655082
36221,Olaf Scholz,Annalena Baerbock,16,0.081933048803257
36223,Olaf Scholz,Frederik Pleitgen,8,0.0699108576248781
36225,Olaf Scholz,Helmut Kohl,6,0.1071204689845788
36336,Silvia Russo,Michele Roccato,6,0.0609055384818743
36337,Silvia Russo,JeanYves Camus,6,0.0609055384818743
36338,Silvia Russo,Alexander Schallenberg,6,0.0609055384818743
36339,Silvia Russo,enemySophie Tissier,6,0.0609055384818743
36340,Silvia Russo,Hans Kluge,6,0.0609055384818743
36341,Michele Roccato,JeanYves Camus,6,0.0609055384818743
36342,Michele Roccato,Alexander Schallenberg,6,0.0609055384818743
36343,Michele Roccato,enemySophie Tissier,6,0.0609055384818743
36344,Michele Roccato,Hans Kluge,6,0.0609055384818743
36345,JeanYves Camus,Alexander Schallenberg,6,0.0609055384818743
36346,JeanYves Camus,enemySophie Tissier,6,0.0609055384818743
36347,JeanYves Camus,Hans Kluge,6,0.0609055384818743
36348,Alexander Schallenberg,enemySophie Tissier,6,0.0609055384818743
36349,Alexander Schallenberg,Hans Kluge,6,0.0609055384818743
36350,Alexander Schallenberg,Sebastian Kurz,6,0.0153247125976874
36351,Alexander Schallenberg,Angela Merkel,10,0.022544802440594
36361,Alexander Schallenberg,Mark Rutte,6,0.033449403010009
36364,Alexander Schallenberg,Stephanie Halasz,6,0.0382041546980956
36391,enemySophie Tissier,Hans Kluge,6,0.0609055384818743
36420,Hans Kluge,Jens Spahn,6,0.0679627181780013
36466,Joe Bidens,Jacob Blake,6,0.0596476016662847
36575,Nancy Pelosi,Mitch McConnell,8,-0.0201628831432458
36586,Nancy Pelosi,Marjorie Taylor Greene,6,0.014414636360132
36637,Nancy Pelosi,Madison Cawthorn,6,0.0945715796519959
36645,Nancy Pelosi,Ken Paxton,6,0.0945715796519959
36667,Nancy Pelosi,Melanie Hicken,8,0.0904070506707356
36668,Nancy Pelosi,Blake Ellis,7,0.1016977388115095
36673,Nancy Pelosi,Curt Devine,8,0.0904070506707356
36744,Mitch McConnell,Liz Cheney,8,0.0380544975067015
36747,Mitch McConnell,Paul Gosar,8,-0.0359146866140913
36751,Mitch McConnell,Kari Lake,8,0.0380544975067015
36752,Mitch McConnell,Marjorie Taylor Greene,10,0.0561283044878384
36755,Mitch McConnell,JD Vance,6,0.128012507460937
36760,Mitch McConnell,Chuck Morse,6,0.128012507460937
36763,Mitch McConnell,Peter Thiel,6,0.128012507460937
36766,Mitch McConnell,Sam Brown,6,0.128012507460937
36789,Mitch McConnell,John Fetterman,6,0.128012507460937
36791,Mitch McConnell,Vicky Hartzler,8,0.1279170042220763
36793,Mitch McConnell,Josh Mandel,6,0.128012507460937
36795,Mitch McConnell,David McCormick,6,0.128012507460937
36800,Mitch McConnell,Mandela Barnes,6,0.128012507460937
36809,Mitch McConnell,Eric Greitens,8,0.1279170042220763
36818,Mitch McConnell,Marjorie K Eastman,6,0.128012507460937
36823,Mitch McConnell,Val Demings,6,0.128012507460937
36827,Mitch McConnell,Jim Lamon,6,0.128012507460937
36831,Mitch McConnell,Kelly Tshibaka,6,0.1277481614919732
36838,Mitch McConnell,Adam Laxalt,6,0.128012507460937
36840,Mitch McConnell,Alex Lasry,6,0.128012507460937
36849,Mitch McConnell,Mark Kelly,6,0.128012507460937
36850,Mitch McConnell,Blake Masters,6,0.128012507460937
36851,Mitch McConnell,Eric Schmitt,6,0.128012507460937
36863,Mitch McConnell,Marco Rubio,6,0.128012507460937
36867,Mitch McConnell,Kevin Smith,6,0.128012507460937
36876,Mitch McConnell,Lisa Murkowski,6,0.1277481614919732
36879,Mitch McConnell,Tim Ryan,6,0.128012507460937
36882,Mitch McConnell,Mark Brnovich,6,0.128012507460937
36895,Mitch McConnell,Richard Burr,6,0.128012507460937
36896,Mitch McConnell,Maggie Hassan,6,0.128012507460937
36897,Mitch McConnell,Sherrod Brown,6,0.128012507460937
36908,Mitch McConnell,Mo Brooks,8,0.0538378108644196
36912,Mitch McConnell,Mehmet Oz,6,0.128012507460937
36920,Mitch McConnell,Raphael Warnock,6,0.128012507460937
36929,Mitch McConnell,Ted Budd,6,0.128012507460937
36933,Mitch McConnell,Chris Sununu,6,0.128012507460937
36946,Mitch McConnell,Jeff Bartos,6,0.128012507460937
36947,Mitch McConnell,Billy Long,6,0.128012507460937
36958,Mitch McConnell,Elizabeth Warren,6,0.128012507460937
36959,Mitch McConnell,Catherine Cortez Masto,6,0.128012507460937
